,HGNC,name
3005,HGNC:53588,LINC02553
3006,HGNC:53594,LINC02554
3007,HGNC:53593,LINC02555
3008,HGNC:53595,LINC02556
3009,HGNC:53596,LINC02557
3010,HGNC:53597,LINC02558
3011,HGNC:53600,LINC02560
3012,HGNC:53601,LINC02561
3013,HGNC:53602,LINC02562
3014,HGNC:52923,LINC02563
3015,HGNC:53604,LINC02564
3016,HGNC:53605,LINC02565
3017,HGNC:53606,lnc-SOX5-1
3018,HGNC:53609,LINC02567
3019,HGNC:51430,LINC02568
3020,HGNC:39760,LINC02569
3021,HGNC:39766,lnc-IER3-15
3022,HGNC:53630,LINC02571
3023,HGNC:53634,LINC02572
3024,HGNC:53730,LINC02573
3025,HGNC:53746,LINC02574
3026,HGNC:53747,LINC02575
3027,HGNC:53748,LINC02576
3028,HGNC:53749,LINC02577
3029,HGNC:53750,LINC02578
3030,HGNC:27942,LINC02579
3031,HGNC:53751,LINC02580
3032,HGNC:53792,LINC02582
3033,HGNC:53812,LINC02583
3034,HGNC:33275,LINC02584
3035,HGNC:50672,LINC02587
3036,HGNC:53901,LINC02591
3037,HGNC:53933,LINC02593
3038,HGNC:53935,LINC02594
3039,HGNC:53946,lnc-CXorf36-46
3040,HGNC:53948,LINC02596
3041,HGNC:53954,LINC02598
3042,HGNC:53931,lnc-PPDPFL-5
3043,HGNC:53177,lnc-LRPAP1-3
3044,HGNC:53966,lnc-USP9X-1
3045,HGNC:37186,MIRLET7DHG
3046,HGNC:53972,lnc-TMEM248-2
3047,HGNC:53974,lnc-ZC2HC1A-1
3048,HGNC:54047,lnc-GPR157-7
3049,HGNC:54049,lnc-RWDD3-5
3050,HGNC:54052,lnc-TMEM206-5
3051,HGNC:27140,lnc-ZNF644-1
3052,HGNC:27177,lnc-HES6-1
3053,HGNC:54060,lnc-KIAA1211L-1
3054,HGNC:54067,lnc-TNFAIP6-2
3055,HGNC:54068,lnc-ATL2-1
3056,HGNC:54072,lnc-ALG1L-2
3057,HGNC:53402,lnc-LARP1B-1
3058,HGNC:54078,lnc-NWD2-3
3059,HGNC:54089,lnc-KLRC4-KLRK1-2
3060,HGNC:54094,lnc-IGFBP7-5
3061,HGNC:54097,lnc-ITPRIP-2
3062,HGNC:54098,lnc-ZNF365-1
3063,HGNC:54099,lnc-SGPL1-2
3064,HGNC:54101,lnc-BMS1-1
3065,HGNC:54103,lnc-SORCS3-5
3066,HGNC:54104,lnc-TMEM26-3
3067,HGNC:54105,lnc-TRUB1-1
3068,HGNC:54106,lnc-SORCS1-4
3069,HGNC:54107,lnc-NRP1-3
3070,HGNC:54108,lnc-CCDC7-21
3071,HGNC:54110,lnc-FZD8-1
3072,HGNC:54112,lnc-SPOPL-18
3073,HGNC:54114,lnc-BMS1-2
3074,HGNC:54116,lnc-FXYD4-1
3075,HGNC:54117,lnc-CUL2-2
3076,HGNC:54118,lnc-CREM-7
3077,HGNC:54119,lnc-AIFM2-1
3078,HGNC:54120,lnc-SYT15-3
3079,HGNC:54122,lnc-PFKP-14
3080,HGNC:54123,lnc-ATOH7-1
3081,HGNC:54125,lnc-BUB3-4
3082,HGNC:54124,lnc-SFMBT2-1
3083,HGNC:54126,lnc-CASC10-2
3084,HGNC:54127,lnc-MAP3K8-195
3085,HGNC:54129,lnc-PITRM1-7
3086,HGNC:54130,lnc-GLRX3-8
3087,HGNC:54131,lnc-GRID1-2
3088,HGNC:54132,PRKCQ-AS1
3089,HGNC:54134,lnc-PFKFB3-453
3090,HGNC:54135,lnc-LRIT2-65
3091,HGNC:54136,lnc-FAM241B-2
3092,HGNC:54137,lnc-MPP7-2
3093,HGNC:54138,lnc-HTR7-1
3094,HGNC:54140,lnc-PTER-2
3095,HGNC:54141,lnc-SH2D4B-1
3096,HGNC:54142,lnc-PFKFB3-11
3097,HGNC:54144,lnc-ZNF32-2
3098,HGNC:54145,lnc-ZNF32-3
3099,HGNC:54146,lnc-PFKP-16
3100,HGNC:54147,lnc-ADD3-3
3101,HGNC:54148,lnc-ADARB2-4
3102,HGNC:54149,lnc-USP6NL-11
3103,HGNC:54150,lnc-ZEB1-4
3104,HGNC:54151,lnc-ITIH2-5
3105,HGNC:54152,lnc-MGMT-2
3106,HGNC:54153,lnc-MGMT-6
3107,HGNC:54154,lnc-PITRM1-1
3108,HGNC:54155,lnc-KLF6-5
3109,HGNC:54156,lnc-CELF2-3
3110,HGNC:54158,lnc-CTNNA3-1
3111,HGNC:54159,lnc-MBL2-2
3112,HGNC:54167,lnc-MASTL-2
3113,HGNC:54168,lnc-EMX2-2
3114,HGNC:54169,lnc-AGAP9-2
3115,HGNC:54170,lnc-GATA3-6
3116,HGNC:54173,NUTM2B-AS1
3117,HGNC:54175,lnc-LBX1-1
3118,HGNC:54177,lnc-INSC-3
3119,HGNC:54179,lnc-RRAS2-9
3120,HGNC:54180,lnc-B3GAT1-3
3121,HGNC:27350,lnc-TSPAN18-1
3122,HGNC:54186,lnc-CCDC179-3
3123,HGNC:54187,lnc-PRDM11-4
3124,HGNC:54184,lnc-MUC2-1
3125,HGNC:54194,lnc-CHST1-4
3126,HGNC:20358,lnc-KIF26A-5
3127,HGNC:18147,lnc-PTGDS-2
3128,HGNC:54210,lnc-PRDM11-3
3129,HGNC:54211,lnc-GLB1L2-5
3130,HGNC:54212,lnc-APOC3-6
3131,HGNC:54213,lnc-ANO3-3
3132,HGNC:54214,lnc-PIWIL4-1
3133,HGNC:54216,lnc-IGHMBP2-1
3134,HGNC:54217,lnc-APOC3-4
3135,HGNC:54218,lnc-APOC3-6
3136,HGNC:54220,lnc-TP53I11-4
3137,HGNC:54222,lnc-MS4A6A-2
3138,HGNC:54223,lnc-GLB1L2-3
3139,HGNC:54224,lnc-EHF-2
3140,HGNC:54225,lnc-KRTAP5-6-1
3141,HGNC:54226,lnc-SBF2-2
3142,HGNC:54227,lnc-PHF21A-1
3143,HGNC:54228,lnc-RAB38-2
3144,HGNC:54229,lnc-ST3GAL4-10
3145,HGNC:54230,lnc-CCDC82-3
3146,HGNC:54231,lnc-GLB1L2-4
3147,HGNC:54232,lnc-RDX-1
3148,HGNC:25454,lnc-SLC35C1-4
3149,HGNC:54235,lnc-GAS2-1
3150,HGNC:54236,lnc-KBTBD3-2
3151,HGNC:54237,lnc-TENM4-4
3152,HGNC:54238,lnc-LMO2-1
3153,HGNC:54239,lnc-KIAA1549L-2
3154,HGNC:54240,lnc-TRMT112-2
3155,HGNC:54241,lnc-RPS6KA4-3
3156,HGNC:54242,lnc-FLI1-6
3157,HGNC:54243,lnc-LUZP2-1
3158,HGNC:54244,lnc-CLMP-2
3159,HGNC:54245,lnc-GAB2-1
3160,HGNC:54246,lnc-SERGEF-2
3161,HGNC:54247,lnc-JAM3-4
3162,HGNC:54248,lnc-JAM3-3
3163,HGNC:54249,lnc-FDX1-1
3164,HGNC:54250,lnc-FTH1-2
3165,HGNC:54251,lnc-DDIAS-2
3166,HGNC:54252,lnc-OR5AK2-1
3167,HGNC:54253,lnc-LTBP3-3
3168,HGNC:54254,lnc-JRKL-1
3169,HGNC:54256,lnc-OSBP-1
3170,HGNC:54257,lnc-LRRC4C-3
3171,HGNC:54258,lnc-LRRC4C-1
3172,HGNC:54259,lnc-METTL15-5
3173,HGNC:54261,lnc-SPATA19-9
3174,HGNC:54262,lnc-TRIM29-9
3175,HGNC:54263,lnc-LRRC4C-2
3176,HGNC:54264,lnc-SLC36A4-5
3177,HGNC:54266,lnc-ORAOV1-1
3178,HGNC:54267,lnc-NAALAD2-4
3179,HGNC:54268,lnc-SSU72P5-2
3180,HGNC:54269,lnc-OR4C13-1
3181,HGNC:54271,lnc-INSC-2
3182,HGNC:54272,lnc-CTR9-6
3183,HGNC:54273,lnc-FGF3-2
3184,HGNC:54274,lnc-ALDH3B1-2
3185,HGNC:54275,lnc-KCNA4-3
3186,HGNC:54276,lnc-FAT3-5
3187,HGNC:54277,lnc-LRRC32-2
3188,HGNC:54278,lnc-METTL15-3
3189,HGNC:54279,lnc-LRRC4C-5
3190,HGNC:54280,lnc-C11orf74-1
3191,HGNC:54281,lnc-WNT11-1
3192,HGNC:27443,lnc-PTS-1
3193,HGNC:54282,lnc-PTS-3
3194,HGNC:54283,lnc-PLET1-1
3195,HGNC:54285,lnc-LBR-1
3196,HGNC:54286,lnc-VPS13D-1
3197,HGNC:54287,lnc-CD46-2
3198,HGNC:54289,lnc-PLXNA2-3
3199,HGNC:54290,lnc-RGS18-1
3200,HGNC:54291,lnc-TMEM206-2
3201,HGNC:54292,lnc-LRRC71-4
3202,HGNC:54293,lnc-BATF3-2
3203,HGNC:27923,lnc-ZBTB18-2
3204,HGNC:54294,lnc-PTPN14-11
3205,HGNC:54297,lnc-JUN-2
3206,HGNC:54298,lnc-HOOK1-2
3207,HGNC:54299,lnc-RAB3GAP2-3
3208,HGNC:54300,lnc-DFFB-50
3209,HGNC:54301,lnc-AJAP1-39
3210,HGNC:54302,lnc-NPHP4-2
3211,HGNC:54303,lnc-PADI1-1
3212,HGNC:54304,lnc-FAM151A-2
3213,HGNC:54305,VAV3-AS1
3214,HGNC:54307,LINC01343
3215,HGNC:54308,lnc-BARHL2-1
3216,HGNC:54310,lnc-PTPRC-3
3217,HGNC:54313,lnc-RWDD3-7
3218,HGNC:54315,lnc-DEPDC1-2
3219,HGNC:54316,lnc-IFI44-12
3220,HGNC:54318,lnc-SLC5A9-2
3221,HGNC:54319,lnc-ODF2L-32
3222,HGNC:27918,lnc-FPGT-5
3223,HGNC:54323,lnc-SRGAP2C-5
3224,HGNC:54324,lnc-HIST2H3PS2-13
3225,HGNC:27642,lnc-GRHL3-1
3226,HGNC:54325,lnc-LMO4-2
3227,HGNC:54326,lnc-PPIAL4E-9
3228,HGNC:54328,lnc-COP1-1
3229,HGNC:54339,lnc-GPR89B-3
3230,HGNC:27628,lnc-GPR89B-5
3231,HGNC:54340,lnc-DMRTA2-1
3232,HGNC:54341,lnc-C1orf35-3
3233,HGNC:54342,lnc-ACTL8-1
3234,HGNC:54343,lnc-BMP8B-1
3235,HGNC:54344,lnc-LRP8-3
3236,HGNC:54345,lnc-CNIH3-1
3237,HGNC:54346,lnc-CCSAP-3
3238,HGNC:54348,lnc-KIAA1614-1
3239,HGNC:32042,lnc-DUSP10-5
3240,HGNC:54349,lnc-TOR1AIP2-1
3241,HGNC:54350,lnc-OR10J1-1
3242,HGNC:54351,lnc-ALX1-2
3243,HGNC:54352,lnc-CNOT2-1
3244,HGNC:54354,lnc-C12orf74-6
3245,HGNC:54356,lnc-TMEM132B-10
3246,HGNC:27477,lnc-DHX37-6
3247,HGNC:54357,lnc-TMEM132B-2
3248,HGNC:54358,lnc-TSPAN9-1
3249,HGNC:54359,lnc-GMNN-2
3250,HGNC:54362,lnc-OR2H1-7
3251,HGNC:54363,lnc-POT1-1
3252,HGNC:54365,lnc-ETAA1-4
3253,HGNC:54366,lnc-SLC4A3-2
3254,HGNC:54367,lnc-CHGA-1
3255,HGNC:54370,lnc-PREP-1
3256,HGNC:54371,lnc-LIPG-1
3257,HGNC:54373,lnc-SNX16-1
3258,HGNC:54374,lnc-FBXO5-2
3259,HGNC:54376,lnc-ZNF507-8
3260,HGNC:54378,lnc-NKAIN3-14
3261,HGNC:27847,lnc-SHC3-2
3262,HGNC:54379,lnc-ZNF706-3
3263,HGNC:54380,lnc-ZNF706-4
3264,HGNC:54381,lnc-TMEM250-2
3265,HGNC:54383,lnc-EFCAB1-2
3266,HGNC:54384,lnc-ZNF727-6
3267,HGNC:54386,lnc-GDF7-2
3268,HGNC:54387,lnc-KDM4C-19
3269,HGNC:54390,lnc-C15orf41-7
3270,HGNC:54391,lnc-SEC61G-3
3271,HGNC:54392,lnc-HAS2-2
3272,HGNC:54394,lnc-MRAP2-1
3273,HGNC:22364,lnc-SNX10-7
3274,HGNC:54406,lnc-ADCY9-1
3275,HGNC:54419,lnc-ATIC-1
3276,HGNC:41290,lnc-IRF1-2
3277,HGNC:54480,lnc-NETO1-1
3278,HGNC:54516,LINC02528
3279,HGNC:54518,lnc-TCIM-2
3280,HGNC:32040,lnc-CD2-2
3281,HGNC:32045,lnc-TGFB2-1
3282,HGNC:27275,lnc-PWWP2B-4
3283,HGNC:16180,lnc-SLX4IP-38
3284,HGNC:33817,lnc-DAPK1-7
3285,HGNC:26805,lnc-ADAMTS15-5
3286,HGNC:27473,lnc-KRT80-1
3287,HGNC:32699,lnc-TBX2-8
3288,HGNC:42963,lnc-KIF2B-5
3289,HGNC:37259,lnc-RAP2B-12
3290,HGNC:54524,lnc-MAPK15-2
3291,HGNC:54660,lnc-MARCKS-1
3292,HGNC:54802,lnc-KCNC2-2
3293,HGNC:54806,lnc-KLHL25-1
3294,HGNC:54808,lnc-ST7L-2
3295,HGNC:54867,lnc-JPH1-6
3296,HGNC:55047,lnc-DOC2B-8
3297,HGNC:55071,lnc-SNX13-2
3298,HGNC:55220,lnc-CDR2-3
3299,HGNC:55221,lnc-RTN4R-1
3300,HGNC:55359,lnc-GAS1-2
3301,HGNC:55364,lnc-VIRMA-1
3302,HGNC:55422,lnc-RASGRP1-3
3303,HGNC:55427,lnc-TLE3-6
3304,HGNC:33759,lnc-ZNF669-3
3305,HGNC:26630,lnc-PRDM9-162
3306,HGNC:27964,C5orf66-AS2
3307,HGNC:21179,lnc-SYTL3-2
3308,HGNC:34432,lnc-C7orf57-5
3309,HGNC:33712,lnc-THAP5-4
3310,HGNC:42974,lnc-TRIQK-1
3311,HGNC:28581,lnc-PPP1R26-7
3312,HGNC:31426,lnc-PAXX-2
3313,HGNC:27282,lnc-BCAT1-4
3314,HGNC:26601,lnc-CDH26-9
3315,HGNC:44658,lnc-TOX3-1
3316,HGNC:31370,lnc-PTPA-4
3317,HGNC:33797,lnc-C15orf53-7
3318,HGNC:55574,lnc-ZNF487-1
3319,HGNC:55643,lnc-IGSF10-6
3320,HGNC:55649,lnc-SLC6A9-2
3321,HGNC:55653,lnc-NMBR-1
3322,HGNC:55660,lnc-USP25-13
3323,HGNC:55667,lnc-GRIP2-4
3324,HGNC:55672,lnc-ATAD2B-3
3325,HGNC:55719,lnc-CPN2-3
3326,HGNC:55756,lnc-GRAMD4-2
3327,HGNC:55776,lnc-ZNF791-1
3328,HGNC:55778,lnc-HMGB3-1
3329,HGNC:55799,lnc-SRD5A3-1
3330,HGNC:55821,lnc-WDR11-1
3331,HGNC:55853,lnc-GPR101-1
3332,HGNC:55875,lnc-FZD1-2
3333,HGNC:55908,lnc-SLC25A32-1
3334,HGNC:55913,lnc-ACTR2-3
3335,HGNC:55939,lnc-TCF7L2-1
3336,HGNC:55940,lnc-SLC35F5-1
3337,HGNC:55942,lnc-AUH-2
3338,HGNC:55952,lnc-SMIM2-2
3339,HGNC:55954,lnc-PRR34-3
3340,HGNC:55955,lnc-PSMG1-4
3341,HGNC:55956,lnc-HECA-3
3342,HGNC:55957,lnc-CD55-2
3343,HGNC:55958,lnc-PSMG1-4
3344,HGNC:55959,lnc-EMX2-5
3345,HGNC:55960,lnc-TIFA-2
3346,HGNC:55962,lnc-EFCAB1-4
3347,HGNC:55963,lnc-HMBOX1-5
3348,HGNC:55964,lnc-PRAG1-1
3349,HGNC:55965,lnc-PRAG1-2
3350,HGNC:55967,lnc-RAB30-2
3351,HGNC:55968,lnc-ORAOV1-3
3352,HGNC:55970,lnc-MYEOV-4
3353,HGNC:55972,lnc-CD5-1
3354,HGNC:55973,lnc-ETNK1-3
3355,HGNC:55976,lnc-MYEOV-2
3356,HGNC:55977,lnc-SYK-2
3357,HGNC:55981,lnc-OSBPL1A-6
3358,HGNC:55982,lnc-ZNF536-9
3359,HGNC:55985,lnc-CALM1-7
3360,HGNC:55986,lnc-IRF2BP2-36
3361,HGNC:53945,lnc-SYT10-3
3362,HGNC:56003,lnc-ZNF30-3
3363,HGNC:56006,lnc-CBWD2-1
3364,HGNC:56007,lnc-CST7-1
3365,HGNC:56008,lnc-ASMT-3
3366,HGNC:56010,lnc-GATA5-5
3367,HGNC:56012,lnc-GGPS1-2
3368,HGNC:56013,lnc-RIMKLB-6
3369,HGNC:56015,lnc-RNF144A-5
3370,HGNC:56017,lnc-EPB41L3-1
3371,HGNC:56025,lnc-PTPA-3
3372,HGNC:56026,lnc-CNPY3-1
3373,HGNC:56036,lnc-SUSD1-1
3374,HGNC:56041,lnc-TEFM-3
3375,HGNC:56043,lnc-MPPE1-10
3376,HGNC:56046,lnc-TRIM38-2
3377,HGNC:56055,lnc-SNX10-2
3378,HGNC:56056,lnc-SLC12A7-4
3379,HGNC:56060,lnc-FBXL18-1
3380,HGNC:56063,lnc-OPRK1-3
3381,HGNC:56073,lnc-MLXIP-12
3382,HGNC:56083,lnc-ZBTB10-1
3383,HGNC:56093,lnc-VSTM2B-9
3384,HGNC:56100,lnc-MICAL2-1
3385,HGNC:56101,MAFA-AS1
3386,HGNC:33810,lnc-TWIST2-5
3387,HGNC:56109,lnc-NKX6-1-2
3388,HGNC:27744,lnc-CPEB4-4
3389,HGNC:56113,lnc-MAST4-5
3390,HGNC:56115,lnc-CDKN2AIPNL-1
3391,HGNC:56116,lnc-MAT2B-3
3392,HGNC:56123,lnc-SGK1-3
3393,HGNC:56128,lnc-TNFAIP3-3
3394,HGNC:56132,lnc-HNRNPA2B1-16
3395,HGNC:56133,lnc-KLHDC10-1
3396,HGNC:56135,lnc-EN2-6
3397,HGNC:56136,lnc-TPST1-1
3398,HGNC:56139,lnc-ARF5-1
3399,HGNC:56140,lnc-SEPT7-1
3400,HGNC:56142,lnc-FAM20C-3
3401,HGNC:56143,lnc-PDGFA-17
3402,HGNC:56145,lnc-C1GALT1-1
3403,HGNC:56146,lnc-GRM3-2
3404,HGNC:27837,lnc-FAM110B-3
3405,HGNC:27982,lnc-LONRF1-1
3406,HGNC:56148,lnc-XKR9-1
3407,HGNC:56149,lnc-CSMD1-1
3408,HGNC:56151,lnc-PRSS55-1
3409,HGNC:56154,LINC02153
3410,HGNC:56158,lnc-FOXD4L6-1
3411,HGNC:56174,lnc-PAX6-2
3412,HGNC:44292,lnc-PRKCH-3
3413,HGNC:54360,lnc-TRPM1-1
3414,HGNC:56220,lnc-EIF3A-2
3415,HGNC:56227,lnc-ROCK2-1
3416,HGNC:56250,lnc-ZNF706-2
3417,HGNC:56262,lnc-FBXW4-1
3418,HGNC:56265,lnc-ODF1-1
3419,HGNC:56272,lnc-TMEM105-2
3420,HGNC:56282,lnc-ZNF599-3
3421,HGNC:56283,lnc-SPRED2-2
3422,HGNC:56330,lnc-LSAMP-1
3423,HGNC:56335,lnc-TRIM43B-1
3424,HGNC:56342,lnc-ATP6AP2-4
3425,HGNC:56349,lnc-PPDPFL-4
3426,HGNC:56354,lnc-AVPR1A-1
3427,HGNC:56359,lnc-HOXB8-1
3428,HGNC:56363,lnc-RNASE6-1
3429,HGNC:56366,lnc-EXOC5-1
3430,HGNC:56367,lnc-AKR1B1-1
3431,HGNC:56368,lnc-MYO16-9
3432,HGNC:56369,lnc-GADD45G-3
3433,HGNC:56372,lnc-CHD9-3
3434,HGNC:56373,lnc-TCF12-8
3435,HGNC:27767,lnc-EXOC2-6
3436,HGNC:56639,lnc-NDUFS6-16
3437,HGNC:56640,lnc-STK32C-2
3438,HGNC:56641,LINC01539
3439,HGNC:56642,lnc-NLGN4X-1
3440,HGNC:56645,lnc-JPH1-2
3441,HGNC:56650,lnc-IMPDH1-3
3442,HGNC:56651,lnc-SLC29A4-5
3443,HGNC:56654,lnc-FAM160A1-5
3444,HGNC:56655,lnc-ZNF727-17
3445,HGNC:56656,lnc-LSMEM1-3
3446,HGNC:56657,lnc-DIAPH2-16
3447,HGNC:56665,lnc-PSG9-3
3448,HGNC:56669,lnc-NCOA3-9
3449,HGNC:56670,lnc-TTC23-3
3450,HGNC:56674,lnc-NID1-2
3451,HGNC:56676,lnc-COL4A1-2
3452,HGNC:56677,lnc-KIZ-5
3453,HGNC:56686,lnc-LRP12-1
3454,HGNC:56691,lnc-ZNF254-3
3455,HGNC:56701,lnc-STK35-4
3456,HGNC:56710,lnc-RNFT2-1
3457,HGNC:56717,lnc-CXCL12-2
3458,HGNC:56719,lnc-GRHL2-7
3459,HGNC:56721,lnc-WDR7-6
3460,HGNC:56723,lnc-XPO7-3
3461,HGNC:56725,lnc-SMC2-1
3462,HGNC:56738,lnc-SNX10-87
3463,HGNC:56743,lnc-FSHB-4
3464,HGNC:56744,lnc-FAM237A-1
3465,HGNC:56745,lnc-PGRMC1-1
3466,HGNC:56750,lnc-ATP6AP2-2
3467,HGNC:56763,lnc-PDCD1-17
3468,HGNC:40277,lnc-ANKRD13C-1
3469,HGNC:48330,lnc-ZNF507-5
3470,HGNC:56834,lnc-SIK1B-190
3471,HGNC:56835,lnc-SMIM11B-180
3472,HGNC:56836,lnc-IFT74-11
3473,HGNC:56841,lnc-PARN-1
3474,HGNC:56844,lnc-TOMM20-1
3475,HGNC:56845,lnc-RAP2B-4
3476,HGNC:56846,lnc-MALT1-1
3477,HGNC:56850,lnc-PMAIP1-1
3478,HGNC:56881,lnc-KLHL29-3
3479,HGNC:56937,lnc-PLA2G4A-4
3480,HGNC:26744,lnc-ZSWIM6-6
3481,HGNC:52969,C5orf64-AS1
3482,HGNC:57012,lnc-SSTR4-2
3483,HGNC:57013,lnc-PADI1-4
3484,HGNC:49089,LINCMD1
3485,HGNC:27368,LINGO1-AS1
3486,HGNC:51423,LINGO1-AS2
3487,HGNC:53170,LINP1
3488,HGNC:52294,LIPC-AS1
3489,HGNC:48589,LIPE-AS1
3490,HGNC:56172,lnc-PPME1-4
3491,HGNC:49453,LINC01137
3492,HGNC:53130,LIVAR
3493,HGNC:41210,LIX1L-AS1
3494,HGNC:50493,LLPH-DT
3495,HGNC:44477,LMCD1-AS1
3496,HGNC:40738,LMLN-AS1
3497,HGNC:53089,LMNB1-DT
3498,HGNC:41204,lnc-RASSF7-1
3499,HGNC:50277,LMO7-AS1
3500,HGNC:49790,LMO7DN-IT1
3501,HGNC:40344,lnc-PBX1-2
3502,HGNC:55849,lnc-ANGPTL2-2
3503,HGNC:54418,lnc-MBOAT1-2
3504,HGNC:56708,lnc-APOA4-1
3505,HGNC:56890,lnc-GPR183-48
3506,HGNC:50913,LNCAROD
3507,HGNC:53864,LNCARSR
3508,HGNC:54478,lnc-TOMM20-2
3509,HGNC:52752,lnc-GPBP1-2
3510,HGNC:56254,lnc-CEP83-2
3511,HGNC:50656,LINC01384
3512,HGNC:53947,LNCOC1
3513,HGNC:53336,LINC02407
3514,HGNC:54521,lnc-HS3ST5-2
3515,HGNC:52746,LNCPRESS1
3516,HGNC:52747,LNCPRESS2
3517,HGNC:56876,lnc-TPSG1-2
3518,HGNC:53790,lnc-MAD1L1-7
3519,HGNC:55755,lnc-ENDOD1-1
3520,HGNC:52753,LNCSRLR
3521,HGNC:52548,LINC01759
3522,HGNC:56660,lnc-CHAF1B-3
3523,HGNC:56001,lnc-PMP2-1
3524,HGNC:51665,lnc-IL17B-5
3525,HGNC:55512,lnc-ZNF574-1
3526,HGNC:40345,LNX1-AS1
3527,HGNC:41450,LNX1-AS2
3528,HGNC:26524,LOH12CR2
3529,HGNC:51371,LINC01568
3530,HGNC:56775,lnc-NEPRO-1
3531,HGNC:44169,LOXL1-AS1
3532,HGNC:41221,lnc-DTL-2
3533,HGNC:40346,LPP-AS1
3534,HGNC:27952,LPP-AS2
3535,HGNC:55444,lnc-FBXO33-2
3536,HGNC:54312,lnc-SLC16A1-2
3537,HGNC:55476,lnc-SLC16A7-10
3538,HGNC:51694,LRP1-AS
3539,HGNC:52561,LINC01771
3540,HGNC:43636,LRRC3-DT
3541,HGNC:55847,lnc-NEK10-1
3542,HGNC:40843,lnc-LRRC40-2
3543,HGNC:53731,LRRC8C-DT
3544,HGNC:55186,lnc-GBP5-11
3545,HGNC:54044,lnc-RXRG-1
3546,HGNC:40848,lnc-SLC2A13-2
3547,HGNC:40889,lnc-MRPL19-4
3548,HGNC:40350,LSAMP-AS1
3549,HGNC:37824,lnc-C5orf38-7
3550,HGNC:51845,LUADT1
3551,HGNC:40992,LUARIS
3552,HGNC:48498,LUCAT1
3553,HGNC:51199,lnc-IGF1R-1
3554,HGNC:49761,LURAP1L-AS1
3555,HGNC:53728,LY6E-DT
3556,HGNC:26731,lnc-LY6E-7
3557,HGNC:26593,LY86-AS1
3558,HGNC:54054,lnc-ZC3H11B-1
3559,HGNC:50560,LYPLAL1-DT
3560,HGNC:52055,lnc-PPP1R3G-9
3561,HGNC:43630,LZTS1-AS1
3562,HGNC:41257,MACC1-AS1
3563,HGNC:53963,lnc-ARHGAP12-1
3564,HGNC:37193,MACROD2-AS1
3565,HGNC:16201,MACROD2-IT1
3566,HGNC:55546,lnc-USP53-6
3567,HGNC:55315,lnc-ODF3L2-2
3568,HGNC:40354,lnc-ACP2-2
3569,HGNC:51203,MAFA-AS1
3570,HGNC:51525,MAFTRR
3571,HGNC:53860,MAGEA4-AS1
3572,HGNC:45093,MAGEA8-AS1
3573,HGNC:56739,lnc-AP1S2-2
3574,HGNC:40091,MAGI1-AS1
3575,HGNC:42436,MAGI1-IT1
3576,HGNC:40860,MAGI2-AS1
3577,HGNC:40861,MAGI2-AS2
3578,HGNC:40862,MAGI2-AS3
3579,HGNC:49539,lnc-CPT2-3
3580,HGNC:51558,AZIN1-AS1
3581,HGNC:40355,lnc-MRPS5-2
3582,HGNC:53626,MAL2-AS1
3583,HGNC:29665,MALAT1
3584,HGNC:49009,MALINC1
3585,HGNC:55306,lnc-ALPK2-2
3586,HGNC:48719,MAMDC2-AS1
3587,HGNC:48715,MAN1B1-DT
3588,HGNC:54821,lnc-PJA2-3
3589,HGNC:44678,MANCR
3590,HGNC:43732,MANEA-DT
3591,HGNC:55261,lnc-AAGAB-3
3592,HGNC:54088,lnc-PROC-1
3593,HGNC:55048,lnc-AGPAT4-1
3594,HGNC:40358,lnc-PEX7-1
3595,HGNC:53189,lnc-PCNX1-2
3596,HGNC:27935,MAP3K20-AS1
3597,HGNC:54056,lnc-TMEM178A-1
3598,HGNC:56045,lnc-PEX7-2
3599,HGNC:56110,lnc-NPY2R-1
3600,HGNC:53900,MAPK6-DT
3601,HGNC:56087,lnc-NME3-2
3602,HGNC:40359,lnc-ARHGAP24-1
3603,HGNC:24091,MAPKAPK5-AS1
3604,HGNC:40362,lnc-OST4-2
3605,HGNC:43738,MAPT-AS1
3606,HGNC:56238,lnc-CMBL-1
3607,HGNC:52815,lnc-MRC2-3
3608,HGNC:41287,lnc-FBXL7-1
3609,HGNC:55550,lnc-FBXL7-2
3610,HGNC:55276,lnc-RAB3A-3
3611,HGNC:40865,MAST4-AS1
3612,HGNC:41448,MAST4-IT1
3613,HGNC:40364,MATN1-AS1
3614,HGNC:55401,lnc-DNAAF1-1
3615,HGNC:39825,MCF2L-AS1
3616,HGNC:48980,MCHR2-AS1
3617,HGNC:51230,MCM8-AS1
3618,HGNC:51655,MCPH1-AS1
3619,HGNC:55599,lnc-ANGPT2-2
3620,HGNC:54085,lnc-SLF1-2
3621,HGNC:29633,lnc-RPL11-1
3622,HGNC:40368,lnc-MYNN-1
3623,HGNC:55567,lnc-FAM184B-1
3624,HGNC:48908,MEF2C-AS1
3625,HGNC:14575,lnc-DLK1-35
3626,HGNC:14574,lnc-DLK1-35
3627,HGNC:43874,MEG9
3628,HGNC:40370,MEIS1-AS2
3629,HGNC:40369,MEIS1-AS3
3630,HGNC:40373,MELTF-AS1
3631,HGNC:17991,MESTIT1
3632,HGNC:53367,lnc-SEC24D-1
3633,HGNC:41067,lnc-TM4SF20-1
3634,HGNC:55773,lnc-REV3L-1
3635,HGNC:56727,lnc-C19orf71-3
3636,HGNC:51356,MGAT3-AS1
3637,HGNC:53110,MHENCR
