,HSAL,name
10049,HSALNG0120184,lnc-FAM210A-3
10050,HSALNG0145549,lnc-FAM210A-2
10051,HSALNG0120257,lnc-POTEC-2
10052,HSALNG0120260,LINC01906
10053,HSALNG0120262,lnc-ANKRD30B-2
10054,HSALNG0120265,LINC01443
10055,HSALNG0120266,LINC01444
10056,HSALNG0120267,lnc-ANKRD30B-5
10057,HSALNG0120275,lnc-POTEC-224
10058,HSALNG0120276,lnc-ANKRD30B-6
10059,HSALNG0120279,lnc-POTEC-4
10060,HSALNG0120302,lnc-ROCK1-2
10061,HSALNG0120304,lnc-SNRPD1-3
10062,HSALNG0120305,lnc-ESCO1-2
10063,HSALNG0120318,lnc-ESCO1-1
10064,HSALNG0120320,lnc-MIB1-2
10065,HSALNG0120330,MIR133A1HG
10066,HSALNG0120333,lnc-ABHD3-2
10067,HSALNG0120339,LINC01900
10068,HSALNG0120343,lnc-GATA6-5
10069,HSALNG0120344,GATA6-AS1
10070,HSALNG0120352,lnc-CTAGE1-3
10071,HSALNG0145564,lnc-CTAGE1-7
10072,HSALNG0120356,lnc-GATA6-1
10073,HSALNG0120361,lnc-CTAGE1-6
10074,HSALNG0120370,lnc-CTAGE1-9
10075,HSALNG0120420,lnc-NPC1-1
10076,HSALNG0120479,lnc-OSBPL1A-6
10077,HSALNG0120483,TTC39C-AS1
10078,HSALNG0120485,lnc-OSBPL1A-3
10079,HSALNG0120486,lnc-OSBPL1A-2
10080,HSALNG0120494,lnc-OSBPL1A-1
10081,HSALNG0120502,lnc-IMPACT-1
10082,HSALNG0120505,lnc-IMPACT-2
10083,HSALNG0120507,lnc-HRH4-3
10084,HSALNG0120510,lnc-HRH4-1
10085,HSALNG0120512,lnc-OSBPL1A-4
10086,HSALNG0120513,LINC01915
10087,HSALNG0120524,lnc-HRH4-6
10088,HSALNG0120527,LINC01894
10089,HSALNG0120532,lnc-HRH4-8
10090,HSALNG0120539,lnc-HRH4-9
10091,HSALNG0120564,lnc-PSMA8-1
10092,HSALNG0120568,LINC01543
10093,HSALNG0120572,lnc-AQP4-5
10094,HSALNG0145571,lnc-AQP4-4
10095,HSALNG0120581,AQP4-AS1
10096,HSALNG0120583,PCAT18
10097,HSALNG0120590,lnc-AQP4-1
10098,HSALNG0120596,LINC01908
10099,HSALNG0120601,lnc-CHST9-6
10100,HSALNG0120602,lnc-TAF4B-6
10101,HSALNG0120615,lnc-CHST9-7
10102,HSALNG0120634,lnc-TAF4B-9
10103,HSALNG0120644,lnc-CDH2-4
10104,HSALNG0120667,lnc-DSG1-5
10105,HSALNG0120698,lnc-DSG1-3
10106,HSALNG0145577,lnc-DSC3-1
10107,HSALNG0120728,DSG1-AS1
10108,HSALNG0120733,lnc-B4GALT6-2
10109,HSALNG0120735,DSG2-AS1
10110,HSALNG0120741,lnc-TTR-1
10111,HSALNG0120758,lnc-RNF125-3
10112,HSALNG0120764,lnc-SLC25A52-4
10113,HSALNG0120773,lnc-RNF138-2
10114,HSALNG0120778,lnc-GAREM1-1
10115,HSALNG0120780,lnc-GAREM1-2
10116,HSALNG0120786,lnc-TRAPPC8-1
10117,HSALNG0120793,lnc-MEP1B-5
10118,HSALNG0120804,lnc-MEP1B-1
10119,HSALNG0120814,lnc-CCDC178-3
10120,HSALNG0120827,lnc-DTNA-6
10121,HSALNG0120840,lnc-ZSCAN30-6
10122,HSALNG0120842,lnc-ZSCAN30-5
10123,HSALNG0145457,lnc-ZNF397-3
10124,HSALNG0120879,lnc-ZNF397-6
10125,HSALNG0120887,lnc-INO80C-1
10126,HSALNG0120904,lnc-ZNF397-5
10127,HSALNG0120911,lnc-GALNT1-1
10128,HSALNG0120917,lnc-RPRD1A-2
10129,HSALNG0120942,lnc-SLC39A6-1
10130,HSALNG0120943,lnc-ELP2-2
10131,HSALNG0120972,lnc-TPGS2-1
10132,HSALNG0120982,lnc-KIAA1328-4
10133,HSALNG0120983,lnc-KIAA1328-5
10134,HSALNG0121058,lnc-CELF4-4
10135,HSALNG0121077,MIR924HG
10136,HSALNG0121081,lnc-KIAA1328-2
10137,HSALNG0145588,LINC01901
10138,HSALNG0121096,LINC01902
10139,HSALNG0121143,lnc-RIT2-2
10140,HSALNG0121159,lnc-SETBP1-10
10141,HSALNG0121168,LINC00907
10142,HSALNG0121223,LINC01478
10143,HSALNG0121238,lnc-EPG5-1
10144,HSALNG0121248,lnc-EPG5-9
10145,HSALNG0121262,SLC14A2-AS1
10146,HSALNG0121266,lnc-SLC14A1-6
10147,HSALNG0121268,lnc-SLC14A1-5
10148,HSALNG0121270,lnc-SLC14A1-3
10149,HSALNG0121346,lnc-KATNAL2-1
10150,HSALNG0121350,lnc-PIAS2-2
10151,HSALNG0121372,lnc-HDHD2-7
10152,HSALNG0121376,lnc-KATNAL2-5
10153,HSALNG0121384,MIR4527HG
10154,HSALNG0121387,lnc-KATNAL2-2
10155,HSALNG0145465,lnc-CTIF-8
10156,HSALNG0121447,lnc-SMAD7-4
10157,HSALNG0121453,lnc-SMAD7-2
10158,HSALNG0121463,lnc-SMAD7-1
10159,HSALNG0121468,lnc-CTIF-1
10160,HSALNG0121471,lnc-CTIF-2
10161,HSALNG0121472,lnc-CTIF-3
10162,HSALNG0121478,lnc-C18orf32-1
10163,HSALNG0121482,lnc-RPL17-1
10164,HSALNG0121483,lnc-LIPG-2
10165,HSALNG0121485,lnc-LIPG-1
10166,HSALNG0121504,lnc-ACAA2-1
10167,HSALNG0121509,lnc-LIPG-13
10168,HSALNG0121512,lnc-ACAA2-2
10169,HSALNG0121518,lnc-MBD1-3
10170,HSALNG0121527,lnc-SKA1-1
10171,HSALNG0121579,LINC01630
10172,HSALNG0121600,lnc-MEX3C-1
10173,HSALNG0121611,LINC01917
10174,HSALNG0121612,LINC01919
10175,HSALNG0121639,lnc-MBD2-7
10176,HSALNG0121664,lnc-DYNAP-1
10177,HSALNG0121665,lnc-CCDC68-1
10178,HSALNG0121679,LINC01929
10179,HSALNG0121689,TCF4-AS1
10180,HSALNG0121690,TCF4-AS2
10181,HSALNG0121693,lnc-RAB27B-11
10182,HSALNG0121699,LINC01415
10183,HSALNG0121700,lnc-WDR7-11
10184,HSALNG0121709,LINC01416
10185,HSALNG0121708,lnc-WDR7-6
10186,HSALNG0121712,LINC01539
10187,HSALNG0121714,lnc-WDR7-4
10188,HSALNG0121738,lnc-TXNL1-4
10189,HSALNG0121740,WDR7-OT1
10190,HSALNG0121746,LINC-ROR
10191,HSALNG0121749,lnc-FECH-4
10192,HSALNG0121751,LINC02565
10193,HSALNG0121773,lnc-FECH-5
10194,HSALNG0121780,lnc-ONECUT2-5
10195,HSALNG0121795,LINC01897
10196,HSALNG0121806,lnc-ALPK2-8
10197,HSALNG0121810,lnc-MALT1-11
10198,HSALNG0121811,lnc-ALPK2-4
10199,HSALNG0145476,lnc-NEDD4L-3
10200,HSALNG0121815,MIR122HG
10201,HSALNG0121817,lnc-NEDD4L-4
10202,HSALNG0121818,lnc-ATP8B1-8
10203,HSALNG0121820,lnc-MALT1-7
10204,HSALNG0121823,lnc-MALT1-1
10205,HSALNG0121825,lnc-ALPK2-2
10206,HSALNG0121826,lnc-ALPK2-5
10207,HSALNG0121828,lnc-ALPK2-6
10208,HSALNG0121829,lnc-ALPK2-7
10209,HSALNG0121832,LINC01926
10210,HSALNG0121848,lnc-SEC11C-2
10211,HSALNG0121865,lnc-GRP-2
10212,HSALNG0121872,lnc-GRP-3
10213,HSALNG0121874,lnc-PMAIP1-13
10214,HSALNG0121875,lnc-PMAIP1-12
10215,HSALNG0121876,lnc-PMAIP1-11
10216,HSALNG0121899,lnc-PMAIP1-1
10217,HSALNG0121903,lnc-PMAIP1-9
10218,HSALNG0145485,lnc-PMAIP1-2
10219,HSALNG0121922,lnc-MC4R-5
10220,HSALNG0121939,lnc-RNF152-2
10221,HSALNG0145611,lnc-RNF152-2
10222,HSALNG0121941,lnc-CDH20-1
10223,HSALNG0121944,LINC01544
10224,HSALNG0121965,lnc-TNFRSF11A-5
10225,HSALNG0121970,lnc-PIGN-2
10226,HSALNG0121976,lnc-PIGN-4
10227,HSALNG0121991,lnc-PIGN-9
10228,HSALNG0122030,lnc-KDSR-5
10229,HSALNG0122034,lnc-PHLPP1-2
10230,HSALNG0122044,lnc-SERPINB5-1
10231,HSALNG0122053,lnc-SERPINB12-3
10232,HSALNG0122076,lnc-SERPINB3-8
10233,HSALNG0122084,LINC01924
10234,HSALNG0122085,LINC00305
10235,HSALNG0122089,LINC01538
10236,HSALNG0122103,lnc-CDH19-4
10237,HSALNG0122111,LINC01916
10238,HSALNG0122114,lnc-CDH7-1
10239,HSALNG0122123,lnc-SERPINB8-3
10240,HSALNG0122128,lnc-CDH19-3
10241,HSALNG0145614,lnc-DSEL-1
10242,HSALNG0122181,lnc-CCDC102B-7
10243,HSALNG0122185,lnc-DSEL-2
10244,HSALNG0145615,LINC01903
10245,HSALNG0122189,lnc-CCDC102B-6
10246,HSALNG0122196,lnc-CCDC102B-5
10247,HSALNG0122197,LINC01912
10248,HSALNG0122201,lnc-CCDC102B-4
10249,HSALNG0122213,lnc-DOK6-13
10250,HSALNG0122215,lnc-TMX3-1
10251,HSALNG0122218,lnc-TMX3-4
10252,HSALNG0122220,lnc-DOK6-7
10253,HSALNG0122238,lnc-CCDC102B-3
10254,HSALNG0122247,lnc-CD226-8
10255,HSALNG0122251,lnc-CD226-2
10256,HSALNG0122252,lnc-CD226-1
10257,HSALNG0122284,LIVAR
10258,HSALNG0122285,LINC01909
10259,HSALNG0145620,LINC01910
10260,HSALNG0122306,lnc-RTTN-8
10261,HSALNG0122308,lnc-RTTN-4
10262,HSALNG0122317,lnc-RTTN-5
10263,HSALNG0122328,LINC01541
10264,HSALNG0122332,LINC01899
10265,HSALNG0122334,lnc-SOCS6-6
10266,HSALNG0122375,lnc-TIMM21-5
10267,HSALNG0122387,lnc-NETO1-1
10268,HSALNG0122390,lnc-FBXO15-2
10269,HSALNG0122396,LINC02582
10270,HSALNG0122414,lnc-FBXO15-1
10271,HSALNG0122425,lnc-CYB5A-1
10272,HSALNG0122437,LINC01922
10273,HSALNG0122446,lnc-CNDP1-9
10274,HSALNG0122450,lnc-FAM69C-1
10275,HSALNG0122453,LINC00909
10276,HSALNG0122474,lnc-ZADH2-5
10277,HSALNG0122476,lnc-ZNF407-2
10278,HSALNG0122502,lnc-TSHZ1-7
10279,HSALNG0122507,lnc-SMIM21-1
10280,HSALNG0122518,LINC01898
10281,HSALNG0122522,lnc-SMIM21-4
10282,HSALNG0122530,lnc-ZNF516-9
10283,HSALNG0122536,lnc-ZNF236-13
10284,HSALNG0122544,lnc-ZNF516-4
10285,HSALNG0122549,LINC01893
10286,HSALNG0122550,lnc-ZNF236-11
10287,HSALNG0122565,lnc-ZNF236-9
10288,HSALNG0122568,lnc-ZNF236-8
10289,HSALNG0145503,lnc-ZNF236-33
10290,HSALNG0122571,LINC00683
10291,HSALNG0122580,LINC01927
10292,HSALNG0122584,LINC01879
10293,HSALNG0122594,ZNF236-DT
10294,HSALNG0122602,lnc-ZNF236-1
10295,HSALNG0122606,lnc-ZNF236-6
10296,HSALNG0122607,lnc-GALR1-5
10297,HSALNG0122617,lnc-GALR1-2
10298,HSALNG0122625,lnc-GALR1-3
10299,HSALNG0145505,lnc-GALR1-4
10300,HSALNG0122663,LINC01029
10301,HSALNG0145506,lnc-SALL3-5
10302,HSALNG0122689,lnc-SALL3-4
10303,HSALNG0122690,lnc-SALL3-3
10304,HSALNG0122714,lnc-PQLC1-5
10305,HSALNG0122722,lnc-PQLC1-105
10306,HSALNG0122724,LINC01896
10307,HSALNG0122734,lnc-SALL3-7
10308,HSALNG0122737,lnc-PQLC1-12
10309,HSALNG0122741,lnc-PQLC1-10
10310,HSALNG0122756,lnc-PQLC1-13
10311,HSALNG0122765,lnc-NFATC1-1
10312,HSALNG0122768,lnc-CTDP1-3
10313,HSALNG0122776,lnc-PQLC1-104
10314,HSALNG0122779,lnc-PQLC1-7
10315,HSALNG0122794,lnc-CTDP1-1
10316,HSALNG0122795,lnc-CTDP1-2
10317,HSALNG0122811,RBFADN
10318,HSALNG0122821,PARD6G-AS1
10319,HSALNG0122824,lnc-ADNP2-3
10320,HSALNG0122828,lnc-OR4F17-4
10321,HSALNG0122829,FAM138F
10322,HSALNG0122833,lnc-OR4F17-6
10323,HSALNG0122838,LINC01002
10324,HSALNG0122846,lnc-PLPP2-1
10325,HSALNG0122852,lnc-MADCAM1-5
10326,HSALNG0122864,lnc-MADCAM1-2
10327,HSALNG0122876,lnc-ODF3L2-2
10328,HSALNG0122890,lnc-POLRMT-6
10329,HSALNG0122906,lnc-POLRMT-1
10330,HSALNG0122927,LINC01836
10331,HSALNG0122926,lnc-PLPPR3-1
10332,HSALNG0122950,lnc-R3HDM4-2
10333,HSALNG0122952,lnc-WDR18-3
10334,HSALNG0122958,lnc-TMEM259-2
10335,HSALNG0122992,lnc-ATP5F1D-3
10336,HSALNG0123001,CIRBP-AS1
10337,HSALNG0123007,lnc-EFNA2-1
10338,HSALNG0123017,lnc-GAMT-6
10339,HSALNG0123021,lnc-GAMT-2
10340,HSALNG0123022,lnc-GAMT-1
10341,HSALNG0123038,lnc-C19orf25-2
10342,HSALNG0123074,lnc-ONECUT3-2
10343,HSALNG0123081,lnc-ONECUT3-3
10344,HSALNG0123085,lnc-ONECUT3-1
10345,HSALNG0145642,lnc-SCAMP4-4
10346,HSALNG0145643,lnc-SCAMP4-3
10347,HSALNG0123095,lnc-SCAMP4-2
10348,HSALNG0141601,CSNK1G2-AS1
10349,HSALNG0123136,lnc-PLEKHJ1-1
10350,HSALNG0123171,lnc-TIMM13-1
10351,HSALNG0123176,LINC01775
10352,HSALNG0123184,lnc-THOP1-2
10353,HSALNG0123187,lnc-DIRAS1-3
10354,HSALNG0123190,lnc-SLC39A3-1
10355,HSALNG0123199,lnc-SGTA-4
10356,HSALNG0123207,lnc-ZNF77-165
10357,HSALNG0123223,lnc-GNA11-3
10358,HSALNG0123230,lnc-AES-5
10359,HSALNG0123251,lnc-SMIM24-2
10360,HSALNG0123281,lnc-C19orf71-3
10361,HSALNG0123283,lnc-C19orf71-4
10362,HSALNG0123296,lnc-TJP3-2
10363,HSALNG0123302,lnc-RAX2-1
10364,HSALNG0123338,lnc-MAP2K2-2
10365,HSALNG0123364,lnc-MPND-1
10366,HSALNG0123365,lnc-STAP2-2
10367,HSALNG0123367,lnc-SH3GL1-1
10368,HSALNG0123371,lnc-UBXN6-3
10369,HSALNG0123374,lnc-CHAF1A-1
10370,HSALNG0123377,lnc-UBXN6-2
10371,HSALNG0123409,lnc-DPP9-2
10372,HSALNG0123415,MIR7-3HG
10373,HSALNG0123419,lnc-TICAM1-2
10374,HSALNG0123421,lnc-TICAM1-1
10375,HSALNG0123423,lnc-FEM1A-4
10376,HSALNG0123443,lnc-KDM4B-2
10377,HSALNG0123454,lnc-KDM4B-7
10378,HSALNG0123502,lnc-NRTN-2
10379,HSALNG0123505,lnc-VMAC-1
10380,HSALNG0123509,lnc-RANBP3-1
10381,HSALNG0123514,lnc-CAPS-2
10382,HSALNG0123520,lnc-ACSBG2-2
10383,HSALNG0123524,lnc-ACSBG2-1
10384,HSALNG0123532,lnc-ACSBG2-3
10385,HSALNG0123536,lnc-ACER1-1
10386,HSALNG0123542,lnc-PSPN-1
10387,HSALNG0123555,lnc-CRB3-1
10388,HSALNG0123586,lnc-GPR108-3
10389,HSALNG0123613,lnc-ADGRE1-1
10390,HSALNG0123630,lnc-PEX11G-4
10391,HSALNG0145838,lnc-PEX11G-2
10392,HSALNG0123659,lnc-PCP2-1
10393,HSALNG0123689,lnc-CTXN1-5
10394,HSALNG0123690,lnc-CTXN1-1
10395,HSALNG0123692,lnc-SNAPC2-2
10396,HSALNG0123699,lnc-SNAPC2-4
10397,HSALNG0123717,lnc-CD320-3
10398,HSALNG0123735,RAB11B-AS1
10399,HSALNG0123746,lnc-PRAM1-3
10400,HSALNG0123760,lnc-HNRNPM-2
10401,HSALNG0123771,lnc-HNRNPM-3
10402,HSALNG0123791,lnc-MBD3L1-2
10403,HSALNG0123794,lnc-OR2Z1-1
10404,HSALNG0123809,lnc-ZNF559-3
10405,HSALNG0123820,lnc-ZNF266-1
10406,HSALNG0123830,lnc-ZNF559-ZNF177-4
10407,HSALNG0123835,ZNF426-DT
10408,HSALNG0123842,ZNF561-AS1
10409,HSALNG0123856,lnc-UBL5-8
10410,HSALNG0123858,lnc-UBL5-5
10411,HSALNG0123869,lnc-UBL5-7
10412,HSALNG0123878,lnc-FBXL12-1
10413,HSALNG0123890,lnc-ANGPTL6-1
10414,HSALNG0123916,lnc-S1PR2-2
10415,HSALNG0123921,lnc-ZGLP1-2
10416,HSALNG0123939,lnc-S1PR5-1
10417,HSALNG0123950,ILF3-DT
10418,HSALNG0145849,lnc-YIPF2-2
10419,HSALNG0124000,lnc-ANGPTL8-1
10420,HSALNG0124011,lnc-RAB3D-2
10421,HSALNG0124012,lnc-CCDC159-4
10422,HSALNG0124020,lnc-EPOR-2
10423,HSALNG0124060,lnc-ACP5-1
10424,HSALNG0124062,lnc-ZNF823-2
10425,HSALNG0145853,lnc-ZNF823-3
10426,HSALNG0124078,lnc-ZNF700-1
10427,HSALNG0124080,ZNF433-AS1
10428,HSALNG0124117,lnc-ZNF791-2
10429,HSALNG0145854,lnc-ZNF709-1
10430,HSALNG0124124,lnc-ZNF791-1
10431,HSALNG0124144,lnc-FBXW9-1
10432,HSALNG0124162,lnc-PRDX2-4
10433,HSALNG0124170,lnc-THSD8-2
10434,HSALNG0124191,lnc-GADD45GIP1-1
10435,HSALNG0145856,lnc-GADD45GIP1-2
10436,HSALNG0124197,lnc-LYL1-3
10437,HSALNG0124206,lnc-IER2-1
10438,HSALNG0124207,lnc-STX10-3
10439,HSALNG0124211,lnc-STX10-2
10440,HSALNG0124236,lnc-C19orf57-4
10441,HSALNG0124241,lnc-C19orf57-7
10442,HSALNG0124251,lnc-C19orf57-6
10443,HSALNG0124270,lnc-RLN3-2
10444,HSALNG0124272,lnc-PALM3-1
10445,HSALNG0124283,lnc-MISP3-3
10446,HSALNG0124293,LINC01841
10447,HSALNG0124295,LINC01842
10448,HSALNG0145860,lnc-DDX39A-3
10449,HSALNG0124308,lnc-ADGRE5-3
10450,HSALNG0124349,lnc-TMEM38A-3
10451,HSALNG0124356,lnc-SYDE1-1
10452,HSALNG0145864,lnc-EPHX3-1
10453,HSALNG0124369,lnc-AKAP8-2
10454,HSALNG0124371,lnc-CYP4F22-3
10455,HSALNG0124389,lnc-PGLYRP2-4
10456,HSALNG0124393,lnc-OR10H5-1
10457,HSALNG0124397,LINC01764
10458,HSALNG0124410,LINC00661
10459,HSALNG0124412,LINC00905
10460,HSALNG0124415,LINC01855
10461,HSALNG0124419,lnc-CIB3-4
10462,HSALNG0124421,lnc-CIB3-1
10463,HSALNG0124423,lnc-CIB3-3
10464,HSALNG0124431,lnc-EPS15L1-3
10465,HSALNG0124434,lnc-EPS15L1-4
10466,HSALNG0124439,lnc-C19orf44-6
10467,HSALNG0124445,lnc-C19orf44-3
10468,HSALNG0124446,lnc-C19orf44-8
10469,HSALNG0124449,lnc-C19orf44-5
10470,HSALNG0124458,lnc-MED26-1
10471,HSALNG0124459,lnc-MED26-2
10472,HSALNG0124466,lnc-SIN3B-1
10473,HSALNG0145688,lnc-NWD1-2
10474,HSALNG0124481,lnc-MYO9B-2
10475,HSALNG0124484,lnc-HAUS8-1
10476,HSALNG0124489,lnc-NR2F6-3
10477,HSALNG0124499,lnc-USHBP1-1
10478,HSALNG0124510,lnc-GTPBP3-2
10479,HSALNG0124521,BISPR
10480,HSALNG0124522,lnc-BST2-4
10481,HSALNG0124523,lnc-BST2-2
10482,HSALNG0124526,lnc-NXNL1-1
10483,HSALNG0124531,lnc-NXNL1-3
10484,HSALNG0124545,lnc-COLGALT1-1
10485,HSALNG0124550,lnc-UNC13A-2
10486,HSALNG0124591,lnc-RAB3A-3
10487,HSALNG0124598,lnc-MPV17L2-1
10488,HSALNG0124629,lnc-SSBP4-2
10489,HSALNG0124637,lnc-KXD1-3
10490,HSALNG0124638,lnc-KXD1-2
10491,HSALNG0124641,lnc-CRLF1-4
10492,HSALNG0124643,lnc-CRLF1-4
10493,HSALNG0124667,lnc-UPF1-2
10494,HSALNG0124679,HOMER3-AS1
10495,HSALNG0124725,lnc-SUGP1-2
10496,HSALNG0124742,lnc-CILP2-1
10497,HSALNG0124755,LINC00663
10498,HSALNG0124757,lnc-ZNF14-3
10499,HSALNG0124760,lnc-ZNF506-2
10500,HSALNG0124784,lnc-ZNF682-1
10501,HSALNG0124809,lnc-ZNF486-11
10502,HSALNG0145703,lnc-ZNF66-9
10503,HSALNG0124850,lnc-ZNF85-1
10504,HSALNG0124906,lnc-ZNF100-10
10505,HSALNG0124897,lnc-ZNF708-2
10506,HSALNG0124901,LINC00664
10507,HSALNG0145878,lnc-ZNF100-5
10508,HSALNG0124943,lnc-ZNF208-1
10509,HSALNG0124956,lnc-ZNF676-1
10510,HSALNG0124960,lnc-ZNF729-2
10511,HSALNG0124973,lnc-ZNF729-6
10512,HSALNG0145879,lnc-ZNF99-2
10513,HSALNG0124979,LINC01233
10514,HSALNG0124986,lnc-ZNF492-6
10515,HSALNG0124987,LINC01785
10516,HSALNG0124990,lnc-ZNF99-7
10517,HSALNG0125006,lnc-ZNF728-1
10518,HSALNG0125014,LINC01859
10519,HSALNG0125019,lnc-ZNF730-6
10520,HSALNG0125033,LINC01224
10521,HSALNG0125038,lnc-ZNF730-11
10522,HSALNG0125068,lnc-ZNF681-241
10523,HSALNG0125070,lnc-ZNF681-2
10524,HSALNG0125071,lnc-ZNF254-4
10525,HSALNG0125076,lnc-ZNF726-1
10526,HSALNG0125093,lnc-ZNF254-3
10527,HSALNG0125111,lnc-UQCRFS1-10
10528,HSALNG0125113,LINC00662
10529,HSALNG0125122,lnc-VSTM2B-9
10530,HSALNG0125129,lnc-UQCRFS1-6
10531,HSALNG0125139,lnc-VSTM2B-17
10532,HSALNG0125155,lnc-UQCRFS1-17
10533,HSALNG0125158,lnc-UQCRFS1-15
10534,HSALNG0125160,lnc-UQCRFS1-3
10535,HSALNG0125162,lnc-VSTM2B-15
10536,HSALNG0145715,lnc-VSTM2B-14
10537,HSALNG0125171,lnc-VSTM2B-13
10538,HSALNG0125173,LINC00906
10539,HSALNG0125174,lnc-UQCRFS1-13
10540,HSALNG0145888,lnc-UQCRFS1-12
10541,HSALNG0125177,LINC01532
10542,HSALNG0125191,lnc-VSTM2B-5
10543,HSALNG0125196,lnc-UQCRFS1-1
10544,HSALNG0125199,lnc-VSTM2B-2
10545,HSALNG0125242,lnc-C19orf12-8
10546,HSALNG0125268,lnc-C19orf12-10
10547,HSALNG0125279,lnc-TSHZ3-5
10548,HSALNG0125290,lnc-ZNF536-4
10549,HSALNG0125296,LINC01834
10550,HSALNG0125298,lnc-ZNF536-5
10551,HSALNG0125306,lnc-ZNF536-55
10552,HSALNG0125316,LINC01791
10553,HSALNG0125320,lnc-ZNF536-8
10554,HSALNG0125325,lnc-ZNF536-9
10555,HSALNG0125328,lnc-ZNF507-8
10556,HSALNG0145896,lnc-TSHZ3-2
10557,HSALNG0145720,lnc-ZNF507-5
10558,HSALNG0125343,LINC01837
10559,HSALNG0125351,LINC01533
10560,HSALNG0125355,LINC01782
10561,HSALNG0125357,lnc-ZNF507-2
10562,HSALNG0125369,lnc-ANKRD27-2
10563,HSALNG0125384,lnc-RGS9BP-2
10564,HSALNG0125387,lnc-ANKRD27-1
10565,HSALNG0125391,lnc-ANKRD27-7
10566,HSALNG0125415,lnc-WDR88-1
10567,HSALNG0125417,lnc-LRP3-1
10568,HSALNG0125422,lnc-CEBPA-2
10569,HSALNG0145723,lnc-CEBPG-4
10570,HSALNG0125425,CEBPA-DT
10571,HSALNG0125438,lnc-CHST8-5
10572,HSALNG0125464,lnc-KCTD15-2
10573,HSALNG0125484,lnc-SCGB2B2-11
10574,HSALNG0125490,lnc-SCGB2B2-130
10575,HSALNG0145902,lnc-SCGB2B2-1
10576,HSALNG0145903,lnc-ZNF599-9
10577,HSALNG0125517,lnc-ZNF599-5
10578,HSALNG0125532,LINC01801
10579,HSALNG0125533,lnc-ZNF30-3
10580,HSALNG0125536,lnc-ZNF792-1
10581,HSALNG0125539,LINC01838
10582,HSALNG0125540,ZNF30-AS1
10583,HSALNG0125556,lnc-ZNF792-7
10584,HSALNG0125561,lnc-ZNF792-6
10585,HSALNG0125569,HPN-AS1
10586,HSALNG0125570,lnc-FXYD3-2
10587,HSALNG0125589,lnc-FAM187B-2
10588,HSALNG0125591,lnc-USF2-2
10589,HSALNG0125598,lnc-MAG-2
10590,HSALNG0125611,lnc-KRTDAP-1
10591,HSALNG0125609,LINC01531
10592,HSALNG0125614,lnc-KRTDAP-1
10593,HSALNG0125628,TMEM147-AS1
10594,HSALNG0125630,LINC01766
10595,HSALNG0125633,LINC01766
10596,HSALNG0125635,lnc-ATP4A-2
10597,HSALNG0145908,UPK1A-AS1
10598,HSALNG0125657,lnc-HSPB6-1
10599,HSALNG0125663,lnc-LIN37-3
10600,HSALNG0125667,lnc-HSPB6-3
10601,HSALNG0125690,lnc-LRFN3-59
10602,HSALNG0125694,lnc-LRFN3-59
10603,HSALNG0125723,lnc-COX7A1-2
10604,HSALNG0125744,lnc-ZNF146-1
10605,HSALNG0125745,LINC00665
10606,HSALNG0125746,lnc-ZNF146-3
10607,HSALNG0125752,lnc-ZFP14-2
10608,HSALNG0125767,ZNF529-AS1
10609,HSALNG0125777,lnc-ZNF567-5
10610,HSALNG0125780,LINC01534
10611,HSALNG0125788,lnc-ZNF567-2
10612,HSALNG0125789,lnc-ZNF850-2
10613,HSALNG0125793,lnc-ZNF345-29
10614,HSALNG0125830,lnc-ZNF585B-5
10615,HSALNG0125806,lnc-ZNF585A-4
10616,HSALNG0125808,lnc-ZNF568-5
10617,HSALNG0125811,lnc-ZNF585B-3
10618,HSALNG0125829,LINC01535
10619,HSALNG0125835,lnc-ZNF569-6
10620,HSALNG0125837,lnc-ZNF527-5
10621,HSALNG0125845,ZNF793-AS1
10622,HSALNG0125846,lnc-ZNF569-4
10623,HSALNG0145915,lnc-ZNF571-1
10624,HSALNG0125848,ZNF571-AS1
10625,HSALNG0145917,lnc-ZNF573-2
10626,HSALNG0125875,lnc-SPINT2-9
10627,HSALNG0125878,lnc-DPF1-2
10628,HSALNG0125880,lnc-SPINT2-5
10629,HSALNG0125881,lnc-SPINT2-4
10630,HSALNG0125901,lnc-GGN-2
10631,HSALNG0145921,lnc-MAP4K1-2
10632,HSALNG0125913,lnc-MAP4K1-1
10633,HSALNG0125926,lnc-CAPN12-1
10634,HSALNG0125948,lnc-LGALS7B-1
10635,HSALNG0125952,lnc-ECH1-5
10636,HSALNG0125979,lnc-SYCN-1
10637,HSALNG0145927,lnc-LRFN1-1
10638,HSALNG0126029,lnc-LGALS14-1
10639,HSALNG0126037,lnc-DYRK1B-2
10640,HSALNG0145928,lnc-ZNF780B-3
10641,HSALNG0126074,lnc-ZNF546-6
10642,HSALNG0126108,lnc-SPTBN4-5
10643,HSALNG0126113,lnc-SPTBN4-3
10644,HSALNG0126140,lnc-C19orf54-1
10645,HSALNG0126149,lnc-CYP2A6-1
10646,HSALNG0126157,lnc-CYP2B6-2
10647,HSALNG0145934,lnc-TGFB1-4
10648,HSALNG0126202,PCAT19
10649,HSALNG0126190,lnc-BCKDHA-2
10650,HSALNG0126193,lnc-TMEM91-2
10651,HSALNG0126205,LINC01480
10652,HSALNG0126225,lnc-LYPD4-3
10653,HSALNG0126271,lnc-ZNF574-1
10654,HSALNG0126295,LIPE-AS1
